batch,timestamp,logfile,sendrate,sender,avg_delay_s,sent,received,success_ratio_percent,throughput_bytes_per_s,not_for_us,avg_hops
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,24,8456.606,300,163,54.33,16.12,8545,4.28
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,25,7218.458,300,193,64.33,19.15,10114,4.45
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,26,3360.764,300,280,93.33,28.01,5409,2.0
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,27,8685.975,300,161,53.67,15.9,6033,5.0
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,28,8509.977,300,180,60.0,17.77,8294,4.0
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,3,6065.864,300,210,70.0,18.57,9286,4.05
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,4,8615.015,300,167,55.67,14.62,1897,5.43
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,5,8692.705,300,143,47.67,12.47,1127,6.2
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,6,206.753,300,286,95.33,25.31,1214,1.0
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,7,8579.955,300,183,61.0,15.97,7263,4.0
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,8,8634.072,300,168,56.0,14.69,5696,5.0
26,20250507175419,code/analyses/logfiles/CSMA_70_26.testlog,70,9,8575.492,300,170,56.67,14.82,4782,5.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,10,8501.93,300,183,61.0,15.95,1220,6.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,11,8440.693,300,166,55.33,14.5,3772,5.03
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,19,8557.802,300,187,62.33,18.52,2574,6.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,2,8404.977,300,187,62.33,16.29,9473,4.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,20,7955.405,300,171,57.0,16.88,1895,4.94
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,21,8412.129,300,182,60.67,17.96,9670,4.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,22,8413.681,300,179,59.67,17.7,7266,4.21
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,23,8431.671,300,169,56.33,16.68,7883,4.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,24,8315.946,300,182,60.67,17.98,7694,4.08
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,25,4206.017,300,247,82.33,24.44,9906,3.2
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,26,3461.292,300,273,91.0,27.25,4583,2.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,27,8418.474,300,177,59.0,17.48,5487,5.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,28,8319.622,300,182,60.67,18.0,7333,4.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,3,3871.818,300,252,84.0,22.11,9051,3.1
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,4,8375.984,300,166,55.33,14.49,1900,5.1
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,5,8893.842,300,167,55.67,14.6,1132,6.11
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,6,282.809,300,289,96.33,25.64,1139,1.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,7,8515.006,300,180,60.0,15.73,8027,4.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,8,8489.49,300,175,58.33,15.28,5538,5.0
27,20250507175419,code/analyses/logfiles/CSMA_70_27.testlog,70,9,8627.572,300,166,55.33,14.51,4478,5.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,10,9234.553,300,150,50.0,13.02,1076,6.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,11,9124.46,300,165,55.0,14.33,4429,5.02
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,19,9187.906,300,157,52.33,15.39,2638,6.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,2,9012.13,300,161,53.67,13.94,9295,4.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,20,7752.22,300,167,55.67,16.41,2004,4.81
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,21,9093.565,300,183,61.0,18.0,9797,4.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,22,9058.457,300,176,58.67,17.29,7290,4.16
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,23,9105.124,300,192,64.0,18.94,7083,4.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,24,8908.484,300,162,54.0,15.9,7411,4.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,25,7378.48,300,200,66.67,19.67,9877,4.33
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,26,4228.437,300,260,86.67,25.73,5023,2.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,27,9161.093,300,169,56.33,16.55,5852,5.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,28,9033.807,300,176,58.67,17.3,7724,4.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,3,4497.548,300,247,82.33,21.58,9131,3.13
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,4,9120.699,300,162,54.0,14.07,2107,5.13
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,5,9156.961,300,151,50.33,13.08,1220,6.13
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,6,185.718,300,287,95.67,25.49,1114,1.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,7,9183.257,300,179,59.67,15.54,8756,4.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,8,9043.34,300,153,51.0,13.24,5523,5.0
28,20250507175419,code/analyses/logfiles/CSMA_70_28.testlog,70,9,9143.786,300,160,53.33,13.87,3602,5.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,10,8955.656,300,157,52.33,13.61,1149,6.24
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,11,8750.284,300,172,57.33,14.92,3747,5.06
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,19,8938.118,300,179,59.67,17.61,2772,6.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,2,8589.373,300,171,57.0,14.85,8481,4.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,20,6662.65,300,176,58.67,17.52,1779,4.78
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,21,8619.75,300,164,54.67,16.14,9896,4.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,22,8742.465,271,140,51.66,14.88,9044,4.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,23,8690.015,300,165,55.0,16.23,8662,4.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,24,8626.343,300,179,59.67,17.63,8034,4.03
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,25,5718.721,300,205,68.33,20.46,10010,3.76
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,26,3393.181,300,273,91.0,27.11,5154,2.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,27,8724.65,300,168,56.0,16.54,5792,5.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,28,8809.212,300,167,55.67,16.42,7417,4.87
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,3,4232.352,300,220,73.33,19.51,9321,3.39
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,4,8811.792,300,179,59.67,15.53,2244,5.04
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,5,8793.744,300,169,56.33,14.69,1261,6.03
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,6,209.379,300,284,94.67,25.16,1175,1.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,7,8687.157,300,176,58.67,15.3,6991,4.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,8,8779.045,300,152,50.67,13.18,5794,5.0
29,20250507175419,code/analyses/logfiles/CSMA_70_29.testlog,70,9,8816.858,300,162,54.0,14.09,5066,5.22
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,10,8419.416,300,178,59.33,15.41,1364,6.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,11,8196.032,300,165,55.0,14.3,4050,5.29
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,19,8455.019,300,161,53.67,15.8,2798,6.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,2,8235.883,300,180,60.0,15.67,8947,4.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,20,5965.559,300,193,64.33,18.98,1869,4.51
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,21,8030.22,300,177,59.0,17.36,10029,4.01
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,22,8203.55,300,173,57.67,16.98,7977,4.35
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,23,8146.165,300,182,60.67,17.85,7734,4.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,24,8087.363,300,163,54.33,16.07,7610,4.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,25,4265.055,300,237,79.0,23.44,10005,3.27
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,26,3188.243,278,236,84.89,25.03,5878,2.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,27,8319.264,300,185,61.67,18.15,6125,5.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,28,8088.443,300,180,60.0,17.67,7691,4.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,3,5602.341,300,206,68.67,18.07,9472,3.78
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,4,8196.172,300,170,56.67,14.73,2071,5.08
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,5,8238.43,300,168,56.0,14.53,1181,6.05
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,6,214.76,300,283,94.33,25.02,1272,1.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,7,8216.427,300,173,57.67,15.02,7988,4.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,8,8121.96,300,165,55.0,14.3,5633,5.0
30,20250507175419,code/analyses/logfiles/CSMA_70_30.testlog,70,9,8291.831,300,178,59.33,15.46,4426,5.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,10,9540.032,300,137,45.67,13.58,1286,6.01
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,11,9320.206,300,154,51.33,15.34,3704,5.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,19,9256.004,300,144,48.0,16.12,2722,6.01
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,2,9072.116,300,133,44.33,13.18,8365,4.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,20,6917.992,300,84,28.0,9.38,2065,4.63
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,21,8984.32,300,127,42.33,14.28,7911,4.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,22,9086.303,300,130,43.33,14.59,6609,4.02
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,23,9059.123,300,152,50.67,17.01,7120,4.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,24,9175.925,300,137,45.67,15.35,7346,4.2
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,25,8464.697,300,157,52.33,17.59,8511,4.69
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,26,3774.12,300,262,87.33,29.67,4613,2.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,27,9214.073,300,147,49.0,16.44,5941,5.12
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,28,9038.701,300,157,52.33,17.58,7062,4.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,3,6140.276,300,183,61.0,18.37,7878,3.7
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,4,9130.295,300,128,42.67,12.69,2144,5.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,5,9979.039,300,83,27.67,8.2,1066,6.05
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,6,177.051,300,282,94.0,28.48,1150,1.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,7,9183.826,300,136,45.33,13.44,6952,4.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,8,9342.543,300,141,47.0,13.94,5483,5.0
1,20250507175419,code/analyses/logfiles/CSMA_80_1.testlog,80,9,9309.821,300,137,45.67,13.58,4250,5.04
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,10,8666.556,300,147,49.0,14.55,1065,6.07
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,11,8565.853,300,156,52.0,15.46,4163,5.08
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,19,8672.073,300,162,54.0,18.17,2753,6.01
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,2,8449.298,300,141,47.0,13.99,7714,4.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,20,5802.021,300,189,63.0,21.37,1521,4.7
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,21,8466.136,300,161,53.67,18.09,8535,4.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,22,8674.128,300,140,46.67,15.78,6801,4.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,23,8569.816,300,150,50.0,16.86,6502,4.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,24,8546.363,300,169,56.33,19.03,6350,4.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,25,0.0,8,0,0.0,0,9678,0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,26,3122.901,300,280,93.33,31.75,4352,2.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,27,8643.47,300,164,54.67,18.4,5672,5.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,28,8544.643,281,154,54.8,18.18,7261,4.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,3,4221.667,300,244,81.33,24.2,7990,3.31
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,4,8504.992,300,149,49.67,14.77,2021,5.01
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,5,8556.295,300,137,45.67,13.65,1138,6.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,6,193.625,300,286,95.33,28.92,828,1.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,7,8598.135,300,165,55.0,16.36,7665,4.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,8,8708.97,300,143,47.67,14.19,5075,5.0
2,20250507175419,code/analyses/logfiles/CSMA_80_2.testlog,80,9,8581.988,300,142,47.33,14.08,3677,5.15
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,10,10483.336,300,120,40.0,11.95,1150,6.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,11,10210.607,300,128,42.67,12.71,3840,5.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,19,10477.542,300,124,41.33,13.97,2779,6.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,2,10141.51,300,138,46.0,13.71,7974,4.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,20,8650.097,300,121,40.33,13.64,2104,4.84
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,21,9974.736,300,129,43.0,14.52,8111,4.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,22,10222.942,300,129,43.0,14.55,6685,4.03
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,23,10016.782,300,125,41.67,14.07,6963,4.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,24,10187.159,300,132,44.0,14.85,6913,4.07
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,25,5545.821,300,206,68.67,23.16,8629,3.31
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,26,4397.733,300,265,88.33,30.01,4502,2.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,27,10413.416,300,138,46.0,15.46,6124,5.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,28,10102.886,300,122,40.67,13.72,6890,4.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,3,7135.709,300,185,61.67,18.48,7831,3.93
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,4,10068.259,300,132,44.0,13.08,2163,5.05
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,5,10338.829,300,103,34.33,10.22,1275,6.05
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,6,215.914,300,284,94.67,28.7,1180,1.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,7,10514.836,300,115,38.33,11.41,6925,4.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,8,10218.654,300,116,38.67,11.5,5531,5.0
3,20250507175419,code/analyses/logfiles/CSMA_80_3.testlog,80,9,10312.116,300,127,42.33,12.6,4126,5.02
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,10,10466.172,300,127,42.33,12.52,1295,6.06
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,11,9770.819,300,124,41.33,12.2,4681,5.16
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,19,10248.968,300,124,41.33,13.84,2883,6.12
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,2,7625.333,290,154,53.1,15.68,8940,3.59
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,20,7525.267,300,159,53.0,17.8,2278,4.69
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,21,9621.99,300,140,46.67,15.62,7746,3.93
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,22,9849.172,300,101,33.67,11.26,6253,4.29
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,23,9647.843,300,124,41.33,13.8,6399,4.08
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,24,9916.724,300,135,45.0,15.07,6915,4.03
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,25,6280.323,300,180,60.0,20.4,8608,3.81
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,26,3447.993,300,261,87.0,29.55,4056,2.0
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,27,10414.631,300,128,42.67,14.3,6071,5.0
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,28,9831.848,300,125,41.67,13.93,6965,4.32
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,3,3562.474,300,253,84.33,25.6,7655,3.06
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,4,9923.011,300,124,41.33,12.28,2167,5.69
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,5,10792.567,300,60,20.0,5.93,1053,6.45
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,6,185.661,300,284,94.67,28.7,1331,1.0
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,7,10128.556,300,126,42.0,12.38,7806,4.0
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,8,10210.47,300,122,40.67,12.04,5894,5.01
4,20250507175419,code/analyses/logfiles/CSMA_80_4.testlog,80,9,10113.857,300,131,43.67,12.92,4264,5.17
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,10,20025.819,300,95,31.67,9.29,1515,7.13
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,11,16533.3,300,97,32.33,9.3,4442,6.23
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,19,18791.575,300,90,30.0,9.79,3278,7.1
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,2,8335.771,300,254,84.67,24.85,4771,3.0
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,20,4683.606,300,241,80.33,27.28,4454,3.21
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,21,15979.511,300,108,36.0,11.86,8331,5.09
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,22,17898.285,300,113,37.67,12.21,8206,5.72
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,23,16319.829,300,94,31.33,10.29,6689,5.0
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,24,16207.296,300,127,42.33,13.92,6791,5.06
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,25,3521.404,300,271,90.33,30.69,5434,2.0
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,26,16206.924,300,109,36.33,11.93,10378,5.0
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,27,20453.636,300,100,33.33,10.94,6759,6.33
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,28,17362.296,300,109,36.33,11.79,6448,6.08
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,3,10541.953,300,132,44.0,13.08,9629,4.82
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,4,13248.497,300,109,36.33,10.3,3745,5.28
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,5,14044.03,300,62,20.67,5.89,812,6.53
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,6,260.454,300,280,93.33,28.26,1862,1.0
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,7,20225.559,300,113,37.67,10.81,6408,5.0
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,8,20540.914,300,107,35.67,10.25,6065,6.04
5,20250507175419,code/analyses/logfiles/CSMA_80_5.testlog,80,9,18853.314,300,97,32.33,9.39,5711,6.06
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,10,10301.788,300,99,33.0,9.78,1454,6.0
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,11,9833.1,300,108,36.0,10.72,4196,5.22
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,19,9975.657,300,110,36.67,12.3,2845,6.0
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,2,9643.301,300,126,42.0,12.43,7745,4.0
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,20,9496.941,300,125,41.67,14.0,2515,4.93
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,21,9680.78,300,126,42.0,14.06,7284,4.0
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,22,9660.97,300,122,40.67,13.59,6745,4.14
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,23,9943.955,300,124,41.33,13.86,6769,4.0
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,24,9836.554,300,115,38.33,12.87,6687,4.4
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,25,7136.815,300,162,54.0,18.09,8908,3.98
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,26,3318.728,300,272,90.67,30.79,4803,2.0
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,27,10119.42,300,115,38.33,12.87,6034,5.01
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,28,9750.775,300,125,41.67,13.97,7224,4.42
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,3,4257.508,300,225,75.0,22.46,8027,3.28
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,4,9714.826,300,108,36.0,10.67,1997,5.03
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,5,9963.479,300,123,41.0,12.14,1367,6.05
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,6,229.587,300,283,94.33,28.56,1227,1.0
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,7,10324.519,300,116,38.67,11.49,6757,4.0
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,8,9959.329,300,121,40.33,11.91,5886,5.21
6,20250507175419,code/analyses/logfiles/CSMA_80_6.testlog,80,9,10240.083,300,116,38.67,11.44,4514,5.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,10,10411.168,300,136,45.33,13.42,1217,6.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,11,10416.579,300,128,42.67,12.66,4042,5.08
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,19,10561.172,300,137,45.67,15.32,2879,6.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,2,10135.086,300,149,49.67,14.69,8321,4.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,20,9445.824,300,138,46.0,15.42,2116,5.21
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,21,9924.564,300,129,43.0,14.4,8099,4.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,22,10179.359,300,133,44.33,14.87,6135,4.12
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,23,10253.526,300,121,40.33,13.54,6697,4.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,24,10084.13,300,117,39.0,13.08,6720,4.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,25,7195.417,300,160,53.33,18.09,8421,3.88
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,26,4467.192,300,262,87.33,29.62,4273,2.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,27,10351.95,300,129,43.0,14.44,5498,5.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,28,10331.716,300,138,46.0,15.55,6557,4.05
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,3,5755.174,300,215,71.67,21.52,7659,3.39
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,4,10365.632,300,126,42.0,12.45,2253,5.13
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,5,10576.492,300,102,34.0,10.04,1182,6.22
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,6,183.908,300,284,94.67,28.72,1261,1.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,7,10357.969,300,120,40.0,11.8,7717,4.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,8,10413.59,300,124,41.33,12.22,5269,5.0
7,20250507175419,code/analyses/logfiles/CSMA_80_7.testlog,80,9,10135.74,300,121,40.33,11.96,4460,5.0
